regio2,regio3,baseRent,totalRent,livingSpace,noRooms,balcony,hasKitchen,newlyConst,yearConstructed,price_per_sqm
Wesel_Kreis,Dinslaken,390.0,480.0,65.41,3.0,True,False,False,1954.0,5.962391071701575
Gütersloh_Kreis,Herzebrock_Clarholz,995.0,1378.61,119.84,3.0,True,False,False,2015.0,8.302736982643525
Bonn,Poppelsdorf,570.0,650.0,34.0,1.0,True,True,False,1996.0,16.764705882352942
Aachen,Marschiertor,1295.0,,138.0,4.0,True,False,False,1964.0,9.384057971014492
Viersen_Kreis,Viersen,381.0,549.0,60.0,3.0,True,False,False,1957.0,6.35
Gelsenkirchen,Hassel,339.0,558.0,57.09,3.0,True,False,False,1956.0,5.937992643194955
Gelsenkirchen,Scholven,414.0,589.0,70.0,3.0,True,False,False,1994.0,5.914285714285715
Paderborn_Kreis,Borchen,890.0,890.0,130.0,4.0,True,False,False,,6.846153846153846
Borken_Kreis,Heiden,766.0,,95.0,3.0,True,False,True,2019.0,8.063157894736841
Rheinisch_Bergischer_Kreis,Bergisch_Gladbach,965.0,1115.0,76.0,2.0,True,False,True,2019.0,12.697368421052632
Rhein_Erft_Kreis,Frechen,770.0,990.0,80.0,2.5,True,True,False,,9.625
Recklinghausen_Kreis,Herten,476.16,681.16,76.8,3.5,True,False,False,1981.0,6.2
Dortmund,Wambel,790.0,1040.0,120.0,3.0,False,True,False,,6.583333333333333
Wuppertal,Heckinghausen,493.0,713.0,90.58,4.0,True,False,False,1940.0,5.442702583351734
Aachen_Kreis,Stolberg_Rheinland,285.0,380.0,36.09,1.0,False,False,False,1994.0,7.896924355777223
Märkischer_Kreis,Iserlohn,504.0,,63.0,2.0,True,False,False,,8.0
Solingen,Solingen_Mitte,610.0,810.0,90.0,3.0,True,False,False,1956.0,6.777777777777778
Wuppertal,Elberfeld,523.0,,76.0,3.0,True,False,False,1959.0,6.881578947368421
Aachen_Kreis,Eschweiler,1260.0,1565.0,150.33,4.0,True,True,False,,8.381560566753143
Märkischer_Kreis,Werdohl,355.0,465.0,62.77,3.0,True,False,False,1962.0,5.655567946471244
Lippe_Kreis,Detmold,770.0,960.0,81.0,2.0,True,False,False,2018.0,9.506172839506172
Dortmund,Innenstadt,290.0,450.0,42.26,2.0,True,False,False,1937.0,6.86228111689541
Düsseldorf,Bilk,1500.0,1781.0,112.0,4.0,False,False,False,2016.0,13.392857142857142
Oberhausen,Dümpten,275.0,,33.0,1.5,False,True,False,,8.333333333333334
Aachen,Oberforstbach,687.45,867.45,91.66,3.0,True,False,False,1994.0,7.500000000000001
Dortmund,Innenstadt,680.0,780.0,75.0,1.0,True,True,False,,9.066666666666666
Rhein_Erft_Kreis,Bergheim,410.0,640.0,66.0,3.0,True,False,False,,6.212121212121212
Euskirchen_Kreis,Mechernich,520.0,670.0,80.0,3.0,True,False,False,1998.0,6.5
Herne,Holsterhausen,254.18,455.18,51.0,3.0,False,False,False,1957.0,4.983921568627451
Paderborn_Kreis,Paderborn,695.0,820.0,63.0,2.0,True,False,False,1968.0,11.031746031746032
Krefeld,Cracau,246.48,323.51,30.81,1.0,False,False,False,,8.0
Essen,Gerschede,650.0,821.0,70.82,3.0,True,False,False,1944.0,9.17819824908218
Aachen_Kreis,Würselen,640.0,760.0,71.0,2.5,True,True,False,2007.0,9.014084507042254
Düsseldorf,Oberbilk,810.0,930.0,80.0,2.0,True,True,False,1988.0,10.125
Recklinghausen_Kreis,Gladbeck,590.0,680.0,80.0,3.5,False,False,False,1950.0,7.375
Köln,Altstadt_&_Neustadt_Süd,770.0,,56.0,2.0,False,False,False,1965.0,13.75
Krefeld,Stadtmitte,1150.0,1150.0,197.0,4.0,True,True,False,1949.0,5.83756345177665
Köln,Wahn,440.0,,22.0,1.0,False,False,False,,20.0
Gelsenkirchen,Horst,270.0,404.0,49.89,2.5,False,False,False,1931.0,5.411906193625977
Wesel_Kreis,Wesel,295.0,410.0,50.0,2.0,False,False,False,1959.0,5.9
Düsseldorf,Friedrichstadt,580.0,730.0,55.17,2.0,False,False,False,1962.0,10.512959941997462
Dortmund,Dorstfeld,565.0,740.0,75.0,3.0,True,False,False,,7.533333333333333
Essen,Südostviertel,450.0,650.0,75.0,3.0,True,False,False,1973.0,6.0
Düsseldorf,Flingern_Süd,911.12,,113.89,3.5,True,False,False,1907.0,8.0
Aachen_Kreis,Baesweiler,322.0,408.0,52.0,2.0,True,False,False,1965.0,6.1923076923076925
Herne,Unser_Fritz/Crange,399.0,,49.97,3.0,False,False,False,1952.0,7.984790874524715
Solingen,Ohligs/Aufderhöhe/Merscheid,485.0,595.0,55.0,3.0,False,False,False,,8.818181818181818
Neuss_Rhein_Kreis,Neuss,1309.0,1489.0,121.8,3.0,True,False,False,1964.0,10.74712643678161
Rhein_Erft_Kreis,Brühl,650.0,800.0,74.0,2.5,False,True,False,,8.783783783783784
Kleve_Kreis,Kranenburg,467.5,,55.0,2.0,False,False,True,2018.0,8.5
Oberhausen,Marienkirche,290.0,430.0,51.0,2.5,False,False,False,1940.0,5.686274509803922
Minden_Lübbecke_Kreis,Bad_Oeynhausen,360.0,420.0,55.0,2.0,True,False,False,1970.0,6.545454545454546
Dortmund,Rahm,349.0,530.0,61.73,3.0,True,False,False,1966.0,5.653653005021869
Krefeld,Cracau,1100.0,1480.0,159.0,3.0,True,False,False,1981.0,6.918238993710692
Ennepe_Ruhr_Kreis,Witten,230.0,355.0,29.0,1.0,False,False,False,1995.0,7.931034482758621
Gütersloh_Kreis,Werther_Westfalen,557.0,671.0,76.0,3.0,True,False,False,1997.0,7.328947368421052
Gelsenkirchen,Beckhausen,233.0,328.6,45.0,2.0,False,False,False,,5.177777777777778
Düsseldorf,Oberbilk,465.0,615.0,51.0,2.0,False,False,False,1962.0,9.117647058823529
Rheinisch_Bergischer_Kreis,Wermelskirchen,500.0,,72.0,3.0,True,False,False,1968.0,6.944444444444445
Münster,Wolbeck,1350.0,1650.0,99.45,3.5,True,False,True,2019.0,13.574660633484163
Lippe_Kreis,Bad_Salzuflen,250.0,330.0,32.0,1.0,False,True,False,1898.0,7.8125
Mönchengladbach,Rheydt,380.0,555.0,58.0,2.0,True,False,False,1996.0,6.551724137931035
Dortmund,Renninghausen,307.34,514.34,63.0,2.5,True,False,False,1970.0,4.878412698412698
Siegen_Wittgenstein_Kreis,Siegen,325.0,415.0,59.09,3.0,False,False,False,,5.500084616686411
Remscheid,Fichtenhöhe,435.5,,82.0,3.0,True,False,False,,5.310975609756097
Duisburg,Bissingheim,450.0,600.0,63.0,3.5,False,True,False,1920.0,7.142857142857143
Märkischer_Kreis,Lüdenscheid,535.0,748.0,71.0,3.5,True,False,False,1965.0,7.535211267605634
Aachen,Hangeweiher,699.0,975.0,80.0,2.0,True,True,False,1990.0,8.7375
Viersen_Kreis,Viersen,1110.0,1390.0,97.5,3.0,True,False,True,2020.0,11.384615384615385
Wesel_Kreis,Rheinberg,615.0,,88.0,3.0,True,False,False,1982.0,6.988636363636363
Rheinisch_Bergischer_Kreis,Wermelskirchen,430.0,612.0,61.0,2.0,True,False,False,1965.0,7.049180327868853
Düren_Kreis,Düren,340.0,415.0,26.0,1.0,True,True,False,1958.0,13.076923076923077
Rhein_Erft_Kreis,Erftstadt,405.0,550.0,49.9,1.0,True,False,False,1994.0,8.11623246492986
Essen,Westviertel,288.99,449.15,57.11,2.0,True,False,False,1998.0,5.060234634915076
Duisburg,Röttgersbach,350.0,500.0,56.0,2.0,True,False,False,,6.25
Dortmund,Innenstadt,240.0,420.0,28.34,1.0,True,False,False,1962.0,8.468595624558928
Bochum,Grumme,800.0,970.0,100.0,3.0,True,True,False,1935.0,8.0
Rhein_Erft_Kreis,Hürth,650.0,800.0,57.0,2.0,True,False,False,2017.0,11.403508771929825
Essen,Holsterhausen,382.0,493.0,51.91,2.0,False,False,False,1928.0,7.358890387208631
Krefeld,Cracau,690.0,,88.36,2.0,True,True,False,1972.0,7.808963331824355
Münster,Hiltrup_Mitte,720.0,930.0,82.0,3.0,True,False,False,1969.0,8.78048780487805
Recklinghausen_Kreis,Recklinghausen,317.0,459.0,49.44,2.5,False,False,False,1952.0,6.411812297734628
Rhein_Sieg_Kreis,Alfter,490.0,640.0,66.0,3.0,True,True,False,1999.0,7.424242424242424
Krefeld,Bockum,1750.0,2130.0,149.0,3.0,True,True,False,2000.0,11.74496644295302
Dortmund,Marten,376.0,509.0,47.3,2.5,True,False,False,1996.0,7.949260042283298
Mönchengladbach,Rheindahlen,310.0,400.0,35.0,2.0,False,False,False,1954.0,8.857142857142858
Märkischer_Kreis,Hemer,329.0,,57.37,3.0,False,False,False,1959.0,5.7347045494160716
Unna_Kreis,Bergkamen,324.7,510.7,66.03,2.5,True,False,False,1984.0,4.917461759806148
Oberhausen,Schlad,434.0,596.0,69.0,2.0,False,False,False,1923.0,6.2898550724637685
Rhein_Erft_Kreis,Erftstadt,1120.0,1350.0,133.0,4.0,True,True,False,1995.0,8.421052631578947
Wesel_Kreis,Kamp_Lintfort,384.0,556.0,54.1,3.5,True,False,False,1994.0,7.097966728280961
Düsseldorf,Stadtmitte,1263.72,1495.4,105.31,3.0,False,False,True,2018.0,12.0
Rheinisch_Bergischer_Kreis,Odenthal,770.0,1020.0,104.0,3.0,True,True,False,1969.0,7.403846153846154
Krefeld,Bockum,595.0,,80.57,2.0,True,False,False,1953.0,7.384882710686361
Wesel_Kreis,Moers,330.0,480.0,70.0,3.0,True,True,False,,4.714285714285714
Remscheid,Reinshagen,1038.0,,173.0,5.0,False,False,False,1960.0,6.0
Neuss_Rhein_Kreis,Grevenbroich,690.0,890.0,98.0,3.0,False,True,False,,7.040816326530612
Oberbergischer_Kreis,Radevormwald,380.0,450.0,55.0,2.0,False,False,False,1967.0,6.909090909090909
Unna_Kreis,Lünen,1200.0,1560.0,120.0,3.5,True,False,False,2016.0,10.0
Solingen,Burg/Höhscheid,295.0,455.0,57.8,2.0,True,False,False,1980.0,5.103806228373703
Essen,Kray,398.0,548.0,56.0,3.0,False,True,False,,7.107142857142857
Unna_Kreis,Fröndenberg/Ruhr,350.0,540.0,80.0,3.0,False,False,False,1900.0,4.375
Oberhausen,Marienkirche,290.0,420.0,50.0,2.0,False,False,False,,5.8
Duisburg,Aldenrade,550.0,731.0,66.33,2.0,True,False,False,1992.0,8.291873963515755
Dortmund,Lindenhorst,500.0,670.0,63.5,3.0,False,False,False,1908.0,7.874015748031496
Olpe_Kreis,Attendorn,630.0,770.0,90.0,4.0,True,False,False,,7.0
Bochum,Weitmar_Mitte,1250.0,1550.0,165.0,7.0,False,False,False,1993.0,7.575757575757576
Essen,Kray,360.0,0.0,61.0,2.0,False,False,False,1954.0,5.901639344262295
Paderborn_Kreis,Bad_Lippspringe,675.0,845.0,90.0,4.0,True,False,False,,7.5
Wuppertal,Langerfeld_Beyenburg,375.0,535.0,68.0,3.0,True,False,False,1963.0,5.514705882352941
Rhein_Erft_Kreis,Frechen,425.0,,55.0,2.0,True,False,False,1984.0,7.7272727272727275
Aachen,Richterich,680.0,880.0,84.0,3.0,True,True,False,1973.0,8.095238095238095
Remscheid,Kremenholl,320.0,,52.0,2.0,False,False,False,1956.0,6.153846153846154
Coesfeld_Kreis,Coesfeld,890.0,1090.0,119.0,4.0,True,False,False,,7.4789915966386555
Recklinghausen_Kreis,Castrop_Rauxel,295.0,385.0,65.67,2.0,False,False,False,,4.492157758489417
Essen,Holsterhausen,630.0,851.0,81.38,3.0,False,False,False,1910.0,7.741459818137135
Remscheid,Innenstadt,500.0,580.0,56.0,2.0,True,True,False,,8.928571428571429
Bochum,Stiepel,650.0,850.0,79.0,3.5,True,False,False,1980.0,8.227848101265822
Siegen_Wittgenstein_Kreis,Siegen,545.0,795.0,77.0,2.0,True,True,False,1991.0,7.077922077922078
Herne,Herne_Mitte,410.47,725.54,80.17,3.0,True,False,False,1976.0,5.11999501060247
Essen,Katernberg,340.0,,68.0,3.0,False,False,False,1950.0,5.0
Recklinghausen_Kreis,Dorsten,477.0,677.0,80.0,3.0,True,False,False,1967.0,5.9625
Märkischer_Kreis,Hemer,480.0,653.0,72.0,3.0,True,True,False,2001.0,6.666666666666667
Essen,Rüttenscheid,900.0,1150.0,103.0,2.5,True,False,False,,8.737864077669903
Paderborn_Kreis,Bad_Lippspringe,743.75,958.13,87.5,3.0,True,False,True,2019.0,8.5
Bielefeld,Innenstadt,1200.0,1450.0,140.0,4.0,True,False,False,1870.0,8.571428571428571
Duisburg,Duissern,670.0,980.0,89.0,2.5,True,False,False,,7.52808988764045
Rheinisch_Bergischer_Kreis,Rösrath,630.0,780.0,82.0,3.0,True,False,False,,7.682926829268292
Aachen_Kreis,Eschweiler,480.0,690.0,80.0,2.0,False,False,False,1984.0,6.0
Rhein_Sieg_Kreis,Wachtberg,815.0,965.0,76.0,2.0,True,False,True,2019.0,10.723684210526315
Düsseldorf,Unterbilk,840.0,1020.0,73.0,3.0,True,False,False,1954.0,11.506849315068493
Aachen_Kreis,Stolberg_Rheinland,820.0,1115.0,92.0,3.0,True,False,True,2018.0,8.91304347826087
Viersen_Kreis,Brüggen,900.0,,180.0,6.0,True,True,False,1978.0,5.0
Gelsenkirchen,Horst,275.6,395.6,52.0,2.5,False,False,False,1952.0,5.300000000000001
Essen,Nordviertel,579.51,741.51,64.39,2.0,True,False,False,1910.0,9.0
Recklinghausen_Kreis,Recklinghausen,210.0,300.0,39.0,1.0,False,False,False,,5.384615384615385
Hagen,Hochschulviertel,522.04,732.04,65.5,2.0,True,False,True,2020.0,7.970076335877862
Mülheim_an_der_Ruhr,Mitte,922.92,1162.92,76.91,2.0,True,False,False,2013.0,12.0
Wuppertal,Cronenberg,430.0,661.0,72.0,3.0,True,False,False,,5.972222222222222
Düsseldorf,Carlstadt,385.0,,25.0,1.0,False,True,False,,15.4
Essen,Überruhr_Holthausen,619.0,787.0,71.41,3.0,False,False,False,1977.0,8.668253745973953
Recklinghausen_Kreis,Recklinghausen,460.0,630.0,76.61,3.0,True,False,False,1973.0,6.004438062916068
Gelsenkirchen,Buer,300.0,503.0,60.0,2.0,True,False,False,1974.0,5.0
Mönchengladbach,Westend,238.24,438.24,49.0,1.5,True,True,False,1976.0,4.862040816326531
Märkischer_Kreis,Lüdenscheid,399.3,,66.55,3.0,True,False,False,1964.0,6.0
Märkischer_Kreis,Nachrodt_Wiblingwerde,289.0,518.0,54.72,3.0,True,False,False,1905.0,5.281432748538012
Mettmann_Kreis,Hilden,461.0,632.0,56.22,2.0,True,False,False,1964.0,8.199928850942726
Recklinghausen_Kreis,Waltrop,360.0,480.0,80.0,3.0,False,False,False,,4.5
Essen,Altenessen_Süd,360.0,,56.0,3.0,False,False,False,,6.428571428571429
Krefeld,Cracau,480.0,730.0,80.0,3.0,True,False,False,,6.0
Soest_Kreis,Lippstadt,500.0,650.0,85.0,3.0,False,True,False,1975.0,5.882352941176471
Duisburg,Hüttenheim,625.0,892.0,101.31,4.0,False,False,False,1913.0,6.169183693613661
Köln,Altstadt_&_Neustadt_Süd,1550.0,,117.0,3.0,True,True,False,1963.0,13.247863247863247
Bottrop,Batenbrock_Süd,350.0,520.0,63.0,3.5,True,False,False,1959.0,5.555555555555555
Rhein_Sieg_Kreis,Bornheim,675.0,875.0,86.0,3.0,True,False,False,1981.0,7.848837209302325
Leverkusen,Opladen,425.0,555.0,50.0,2.0,False,True,False,1961.0,8.5
Essen,Kray,491.04,675.04,58.88,3.5,False,False,False,1958.0,8.339673913043478
Wuppertal,Cronenberg,295.0,,38.0,1.5,False,False,False,1962.0,7.7631578947368425
Ennepe_Ruhr_Kreis,Gevelsberg,365.0,600.0,68.0,2.0,True,False,False,1905.0,5.367647058823529
Gelsenkirchen,Schalke,550.0,650.0,79.0,3.0,True,False,False,1967.0,6.962025316455696
Gelsenkirchen,Altstadt,275.0,377.0,42.6,1.5,False,False,False,1956.0,6.455399061032864
Solingen,Gräfrath,900.0,1100.0,120.0,4.0,True,True,False,2010.0,7.5
Hamm,Mitte,339.0,453.0,46.34,2.5,True,False,False,1957.0,7.315494173500215
Ennepe_Ruhr_Kreis,Schwelm,325.0,475.0,57.0,2.0,True,True,False,1972.0,5.701754385964913
Gelsenkirchen,Ückendorf,279.0,,50.0,2.0,False,False,False,1952.0,5.58
Bochum,Kruppwerke,315.28,511.28,47.77,2.0,False,False,False,1953.0,6.599958132719279
Wesel_Kreis,Wesel,1050.0,,105.0,3.0,True,False,True,2020.0,10.0
Rhein_Erft_Kreis,Hürth,800.0,,75.0,3.0,True,False,False,1980.0,10.666666666666666
Gelsenkirchen,Hassel,261.0,440.0,59.64,2.0,True,False,False,1980.0,4.3762575452716295
Mettmann_Kreis,Ratingen,699.0,,79.0,3.0,True,False,False,1973.0,8.848101265822784
Wuppertal,Barmen,210.0,,30.0,1.0,True,False,False,1972.0,7.0
Oberbergischer_Kreis,Marienheide,400.0,580.0,65.48,2.0,True,False,False,1981.0,6.108735491753206
Bonn,Kessenich,1220.0,,76.0,2.0,True,True,True,2019.0,16.05263157894737
Neuss_Rhein_Kreis,Neuss,590.0,,57.03,2.0,True,True,False,1998.0,10.345432228651587
Köln,Humboldt/Gremberg,335.0,425.0,44.0,1.0,False,False,False,1955.0,7.613636363636363
Oberhausen,Lirich_Süd,365.0,465.0,54.0,2.0,False,True,False,1904.0,6.7592592592592595
Münster,Uppenberg,770.0,1100.0,58.0,2.0,False,True,False,,13.275862068965518
Essen,Kray,384.3,534.3,61.0,2.0,False,False,False,1910.0,6.3
Gelsenkirchen,Bismarck,395.0,0.0,75.0,3.0,False,False,False,1954.0,5.266666666666667
Ennepe_Ruhr_Kreis,Gevelsberg,384.9,632.9,78.0,3.5,True,False,False,1976.0,4.934615384615384
Solingen,Burg/Höhscheid,390.0,470.0,60.0,2.0,False,False,False,,6.5
Essen,Dellwig,476.0,614.0,57.95,3.5,False,False,False,1955.0,8.213977566867989
Aachen,Innenstadt,570.0,770.0,74.0,2.0,True,False,False,1961.0,7.702702702702703
Soest_Kreis,Lippstadt,310.0,465.0,55.0,2.0,False,False,False,,5.636363636363637
Minden_Lübbecke_Kreis,Minden,599.0,809.0,87.81,4.0,True,False,False,1957.0,6.8215465208973916
Soest_Kreis,Möhnesee,400.0,550.0,52.0,2.0,True,True,False,,7.6923076923076925
Recklinghausen_Kreis,Marl,485.0,,70.0,2.0,True,True,False,2000.0,6.928571428571429
Bonn,Brüser_Berg,591.12,818.12,72.0,2.0,True,False,False,1984.0,8.21
Kleve_Kreis,Kleve,150.0,,7.0,1.0,True,True,False,,21.428571428571427
Düsseldorf,Eller,590.06,,68.91,3.0,False,False,False,1926.0,8.562763024234508
Duisburg,Wanheimerort,370.0,520.0,57.0,2.0,False,False,False,1979.0,6.491228070175438
Duisburg,Hochheide,372.0,457.0,62.0,2.0,True,False,False,1971.0,6.0
Bochum,Altenbochum,480.0,650.0,77.0,3.5,False,False,False,,6.233766233766234
Mülheim_an_der_Ruhr,Dümpten,460.0,,62.0,2.0,True,False,False,1984.0,7.419354838709677
Mönchengladbach,Rheydt,550.0,750.0,86.5,4.0,False,False,False,1936.0,6.358381502890174
Gelsenkirchen,Altstadt,430.0,655.0,78.0,3.5,False,False,False,,5.512820512820513
Aachen_Kreis,Würselen,715.0,990.0,81.22,3.0,True,False,True,2018.0,8.803250430928342
Bonn,Bonn_Zentrum,293.0,488.0,14.61,1.0,True,True,False,2013.0,20.05475701574264
Duisburg,Hochheide,240.0,390.0,33.0,2.0,False,False,False,,7.2727272727272725
Rhein_Erft_Kreis,Erftstadt,600.0,,58.0,2.0,True,True,False,,10.344827586206897
Mönchengladbach,Gladbach,360.0,510.0,44.0,2.0,True,True,False,1973.0,8.181818181818182
Mülheim_an_der_Ruhr,Mitte,375.0,450.0,35.0,1.0,False,True,False,,10.714285714285714
Viersen_Kreis,Nettetal,495.0,680.0,70.67,2.0,True,False,False,1984.0,7.004386585538418
Herford_Kreis,Bünde,720.0,,105.0,3.0,False,False,False,,6.857142857142857
Duisburg,Hochheide,312.0,378.0,52.0,2.0,True,False,False,1971.0,6.0
Wuppertal,Barmen,330.0,451.0,54.0,2.0,False,False,False,,6.111111111111111
Hochsauerlandkreis,Meschede,328.0,556.0,61.76,2.0,True,False,False,1971.0,5.310880829015544
Düsseldorf,Niederkassel,650.0,,44.0,2.0,True,True,False,1964.0,14.772727272727273
Köln,Nippes,865.0,,56.25,2.0,True,True,True,2018.0,15.377777777777778
Hamm,Pelkum,295.63,440.63,44.96,2.0,True,False,False,1965.0,6.575400355871886
Düsseldorf,Grafenberg,937.0,1151.0,75.0,2.0,True,False,False,2016.0,12.493333333333334
Gelsenkirchen,Erle,220.0,322.0,37.0,1.5,True,False,False,,5.945945945945946
Remscheid,Innenstadt,574.0,,82.0,3.0,False,False,False,1972.0,7.0
Gelsenkirchen,Buer,401.68,561.68,62.86,2.5,False,False,False,1965.0,6.390073178491887
Essen,Altendorf,399.0,541.0,66.44,3.0,True,False,False,1953.0,6.005418422636966
Rhein_Sieg_Kreis,Bornheim,1200.0,,100.0,4.0,False,False,False,,12.0
Wesel_Kreis,Rheinberg,510.0,,85.0,4.0,True,False,False,,6.0
Bottrop,Altstadt,320.0,530.0,61.9,2.5,True,False,False,,5.169628432956381
Duisburg,Laar,315.0,415.0,70.0,3.0,False,False,False,1963.0,4.5
Mülheim_an_der_Ruhr,Dümpten,420.0,560.0,47.99,2.0,True,False,False,1956.0,8.751823296520108
Mettmann_Kreis,Heiligenhaus,336.32,460.32,58.64,3.0,False,False,False,1954.0,5.735334242837653
Märkischer_Kreis,Iserlohn,320.0,440.0,50.0,2.0,False,True,False,,6.4
Herne,Unser_Fritz/Crange,380.0,520.0,72.0,3.5,False,False,False,,5.277777777777778
Krefeld,Oppum,450.0,580.0,70.0,3.0,False,False,False,1968.0,6.428571428571429
Dortmund,Nette,344.3,595.3,76.44,3.0,True,False,False,1973.0,4.504186289900576
Düsseldorf,Düsseltal,2200.0,2490.0,60.0,2.0,True,True,False,2015.0,36.666666666666664
Essen,Stadtkern,1512.0,,189.6,5.5,False,False,False,1954.0,7.974683544303797
Krefeld,Cracau,350.0,,53.0,2.5,False,False,False,1964.0,6.60377358490566
Olpe_Kreis,Attendorn,1349.0,1549.0,142.0,4.0,False,False,False,1992.0,9.5
Aachen_Kreis,Stolberg_Rheinland,835.0,1135.0,94.0,3.0,True,False,True,2018.0,8.882978723404255
Recklinghausen_Kreis,Marl,390.0,490.0,65.0,3.0,False,False,False,1942.0,6.0
Mönchengladbach,Lürrip,340.0,430.0,41.0,2.0,False,True,False,,8.292682926829269
Dortmund,Innenstadt,362.0,442.0,60.0,2.0,False,True,False,,6.033333333333333
Köln,Raderthal,315.0,420.0,22.0,2.0,False,False,False,,14.318181818181818
Düsseldorf,Unterbach,649.0,784.0,59.0,2.0,True,False,False,1974.0,11.0
Bochum,Langendreer/Alter_Bahnhof,230.0,330.0,31.0,1.0,False,False,False,,7.419354838709677
Herne,Herne_Süd,740.0,,115.22,3.5,True,False,False,,6.422496094428051
Aachen,Hangeweiher,612.98,874.98,84.2,3.0,True,False,False,1969.0,7.280047505938242
Dortmund,Kley,385.0,568.0,62.0,3.0,False,False,False,1964.0,6.209677419354839
Gelsenkirchen,Hassel,349.0,567.0,60.0,2.0,True,False,False,1960.0,5.816666666666666
Mönchengladbach,Am_Wasserturm,620.0,940.0,60.88,2.0,True,True,False,2001.0,10.183968462549277
Dortmund,Barop,480.0,620.0,60.47,3.0,True,False,False,1970.0,7.937820406813296
Düsseldorf,Düsseltal,645.0,825.0,58.0,2.0,True,True,False,1975.0,11.120689655172415
Bielefeld,Senne,850.0,,94.0,3.0,True,False,False,1966.0,9.042553191489361
Aachen,Frankenberg,620.0,,69.0,3.0,False,False,False,,8.985507246376812
Höxter_Kreis,Warburg,395.0,555.0,64.0,3.0,False,False,False,,6.171875
Remscheid,Innenstadt,530.0,680.0,86.0,4.0,False,False,False,,6.162790697674419
Gelsenkirchen,Bismarck,300.0,425.0,50.0,2.5,True,False,False,1950.0,6.0
Rhein_Erft_Kreis,Erftstadt,450.0,,43.0,1.0,False,False,False,1980.0,10.465116279069768
Köln,Altstadt_&_Neustadt_Süd,600.0,700.0,22.0,1.0,False,False,False,1905.0,27.272727272727273
Gelsenkirchen,Erle,298.0,411.0,55.0,2.0,False,True,False,1982.0,5.418181818181818
Unna_Kreis,Bergkamen,415.0,687.0,76.0,3.5,True,False,False,1970.0,5.4605263157894735
Bielefeld,Innenstadt,550.0,650.0,55.0,2.0,False,True,False,1905.0,10.0
Duisburg,Röttgersbach,544.0,768.0,77.0,3.0,True,False,False,1967.0,7.064935064935065
Dortmund,Innenstadt,1205.0,1535.0,110.54,3.0,True,False,True,2018.0,10.901031300886556
Unna_Kreis,Kamen,570.0,810.0,77.0,3.0,True,False,False,2001.0,7.402597402597403
Warendorf_Kreis,Ahlen,398.0,608.0,69.48,3.5,True,False,False,1962.0,5.728267127230858
Rheinisch_Bergischer_Kreis,Bergisch_Gladbach,1925.0,2340.0,154.0,4.0,True,False,True,2019.0,12.5
Gelsenkirchen,Scholven,310.0,460.0,62.0,3.0,True,False,False,,5.0
Düren_Kreis,Düren,820.0,980.0,86.5,3.0,True,False,True,2019.0,9.479768786127167
Wesel_Kreis,Kamp_Lintfort,275.0,425.0,52.0,2.5,False,False,False,1900.0,5.288461538461538
Wuppertal,Elberfeld,460.0,599.0,51.13,2.0,True,False,False,,8.996675141795423
Rhein_Sieg_Kreis,Hennef_Sieg,945.0,1235.0,120.0,3.0,True,True,False,1991.0,7.875
Rhein_Sieg_Kreis,Sankt_Augustin,690.0,880.0,90.0,3.0,True,True,False,,7.666666666666667
Rheinisch_Bergischer_Kreis,Kürten,750.0,750.0,90.0,3.0,True,True,False,,8.333333333333334
Duisburg,Vierlinden,360.0,502.0,64.66,3.5,False,False,False,1951.0,5.567584287039901
